id,sku,name,description,generatedDescription,brand,price,originalPrice,currency,categoryId,colors,sizes,inStock,imageUrl,images,sourceUrl
"abc-133574","65101401","Baby Boy 2-Pack Sports Sleep & Play Pajamas - Ivory&Tan","carter's — Baby Boy 2-Pack Sports Sleep & Play Pajamas - Ivory&Tan. Available in Assorted.","true","carter's","29.4","42","USD","kids-clothing-pyjamas-and-robes","Assorted","3M|6M","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69ef3b5645d33.opt.webp?id=203871","https://abc.heyacdn.com/abc.com.lb/public/data/products/69ef3b5645d33.opt.webp?id=203871|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef3b62335b9.opt.webp?id=203872|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef3b641b4c9.opt.webp?id=203873|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef3b65cb5af.opt.webp?id=203874","https://shopwithabc.com/lb/en/product/baby-boy-2-pack-sports-sleep-play-pajamas-ivorytan"
"abc-133571","65101398","Baby Boy 2-Pack Santori Sleep & Play Pajamas","carter's — Baby Boy 2-Pack Santori Sleep & Play Pajamas. Available in Assorted.","true","carter's","29.4","42","USD","kids-clothing-pyjamas-and-robes","Assorted","6M|9M","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69ef32818ba3f.opt.webp?id=203867","https://abc.heyacdn.com/abc.com.lb/public/data/products/69ef32818ba3f.opt.webp?id=203867|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef32d1352fc.opt.webp?id=203868|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef32d318035.opt.webp?id=203869|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef32d50157f.opt.webp?id=203870","https://shopwithabc.com/lb/en/product/baby-boy-2-pack-santori-sleep-play-pajamas"
"abc-133568","65101395","Baby Boy 2-Pack Boat Sleep & Play Pajamas - Blue","carter's — Baby Boy 2-Pack Boat Sleep & Play Pajamas - Blue. Available in Assorted.","true","carter's","29.4","42","USD","kids-clothing-pyjamas-and-robes","Assorted","9M","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69ef31905eebc.opt.webp?id=203863","https://abc.heyacdn.com/abc.com.lb/public/data/products/69ef31905eebc.opt.webp?id=203863|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef319ea49c0.opt.webp?id=203864|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef31a08a284.opt.webp?id=203865|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef31a2786ea.opt.webp?id=203866","https://shopwithabc.com/lb/en/product/baby-boy-2-pack-boat-sleep-play-pajamas-blue"
"abc-133560","65101387","Baby Boy 2-Pack Whale PurelySoft Sleeveless Romper Set - Blue","carter's — Baby Boy 2-Pack Whale PurelySoft Sleeveless Romper Set - Blue. Available in Assorted.","true","carter's","21.5","43","USD","kids-clothing-jumpsuits-and-rompers","Assorted","6M|9M|12M","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69ef314bceb44.opt.webp?id=203859","https://abc.heyacdn.com/abc.com.lb/public/data/products/69ef314bceb44.opt.webp?id=203859|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef31588b8f1.opt.webp?id=203860|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef315c9a540.opt.webp?id=203861|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef315f0bc1a.opt.webp?id=203862","https://shopwithabc.com/lb/en/product/baby-boy-2-pack-whale-purelysoft-sleeveless-romper-set-blue"
"abc-133554","65101381","Baby Girl 2-Pack Flamingo PurelySoft Sleeveless Romper Set - Pink&Ivory","carter's — Baby Girl 2-Pack Flamingo PurelySoft Sleeveless Romper Set - Pink&Ivory. Available in Assorted.","true","carter's","21.5","43","USD","kids-clothing-jumpsuits-and-rompers","Assorted","6M|9M|12M|18M","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69ef3105dc61d.opt.webp?id=203856","https://abc.heyacdn.com/abc.com.lb/public/data/products/69ef3105dc61d.opt.webp?id=203856|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef31151ba5b.opt.webp?id=203857|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef31170ee47.opt.webp?id=203858","https://shopwithabc.com/lb/en/product/baby-girl-2-pack-flamingo-purelysoft-sleeveless-romper-set-pinkivory"
"abc-133549","65101376","Baby Girl Flamingo PurelySoft 2-Way Zip Snug Fit Sleep & Play Pajamas - Ivory","carter's — Baby Girl Flamingo PurelySoft 2-Way Zip Snug Fit Sleep & Play Pajamas - Ivory. Available in White.","true","carter's","18.9","27","USD","kids-clothing-pyjamas-and-robes","White","NB|3M|6M","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69fb0dd78d122.opt.webp?id=206428","https://abc.heyacdn.com/abc.com.lb/public/data/products/69fb0dd78d122.opt.webp?id=206428|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69fb0de7e1060.opt.webp?id=206429|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69fb0df35042a.opt.webp?id=206430","https://shopwithabc.com/lb/en/product/baby-girl-flamingo-purelysoft-2-way-zip-snug-fit-sleep-play-pajamas-ivory"
"abc-133545","65101372","Baby Boy Whale PurelySoft 2-Way Zip Snug Fit Sleep & Play Pajamas - Blue","carter's — Baby Boy Whale PurelySoft 2-Way Zip Snug Fit Sleep & Play Pajamas - Blue. Available in Blue.","true","carter's","18.9","27","USD","kids-clothing-pyjamas-and-robes","Blue","NB|6M","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69ef306cc474c.opt.webp?id=203850","https://abc.heyacdn.com/abc.com.lb/public/data/products/69ef306cc474c.opt.webp?id=203850|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef30798d9bf.opt.webp?id=203851|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef307bbb48d.opt.webp?id=203852|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef307dc4ca8.opt.webp?id=203853|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef30803b6e6.opt.webp?id=203854|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef308274bf0.opt.webp?id=203855","https://shopwithabc.com/lb/en/product/baby-boy-whale-purelysoft-2-way-zip-snug-fit-sleep-play-pajamas-blue"
"abc-133538","65101365","Baby Girl PurelySoft Flutter-Sleeve Top & Short Set - Pink","carter's — Baby Girl PurelySoft Flutter-Sleeve Top & Short Set - Pink. Available in Pink.","true","carter's","16","32","USD","kids-clothing-sets","Pink","NB|3M|6M|12M","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69ef2f7d37b2d.opt.webp?id=203847","https://abc.heyacdn.com/abc.com.lb/public/data/products/69ef2f7d37b2d.opt.webp?id=203847|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef2f895e237.opt.webp?id=203848|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef2f8b44b73.opt.webp?id=203849","https://shopwithabc.com/lb/en/product/baby-girl-purelysoft-flutter-sleeve-top-short-set-pink"
"abc-133531","65101358","Baby Girl Flamingo PurelySoft Short-Sleeve Bodysuit Dress - Ivory","carter's — Baby Girl Flamingo PurelySoft Short-Sleeve Bodysuit Dress - Ivory. Available in White.","true","carter's","16","32","USD","kids-clothing-dresses","White","NB|3M|9M|12M|18M","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69ef2ee91d4f3.opt.webp?id=203844","https://abc.heyacdn.com/abc.com.lb/public/data/products/69ef2ee91d4f3.opt.webp?id=203844|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef2ef7d5d0e.opt.webp?id=203845|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef2efdba0cf.opt.webp?id=203846","https://shopwithabc.com/lb/en/product/baby-girl-flamingo-purelysoft-short-sleeve-bodysuit-dress-ivory"
"abc-133519","65101346","Baby Boy Crochet Bubble Romper - Green","carter's — Baby Boy Crochet Bubble Romper - Green. Available in Green.","true","carter's","19.5","39","USD","kids-clothing-jumpsuits-and-rompers","Green","3M|9M|18M","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69ef290e63137.opt.webp?id=203840","https://abc.heyacdn.com/abc.com.lb/public/data/products/69ef290e63137.opt.webp?id=203840|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef291796cbd.opt.webp?id=203841|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef2919f337f.opt.webp?id=203842","https://shopwithabc.com/lb/en/product/baby-boy-crochet-bubble-romper-green"
"abc-133471","65101298","Baby Girl Peach Romper - Ivory","carter's — Baby Girl Peach Romper - Ivory. Available in White.","true","carter's","19.5","39","USD","kids-clothing-jumpsuits-and-rompers","White","3M|9M|18M|24M","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69ef2019baecd.opt.webp?id=203819","https://abc.heyacdn.com/abc.com.lb/public/data/products/69ef2019baecd.opt.webp?id=203819|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef2020e2833.opt.webp?id=203820","https://shopwithabc.com/lb/en/product/baby-girl-peach-romper-ivory"
"abc-133468","65101295","Baby Girl Sweater Dress - Green","carter's — Baby Girl Sweater Dress - Green. Available in Green.","true","carter's","22.5","45","USD","kids-clothing-dresses","Green","12M","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69ef1fc1780a6.opt.webp?id=203815","https://abc.heyacdn.com/abc.com.lb/public/data/products/69ef1fc1780a6.opt.webp?id=203815|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef1fd12813d.opt.webp?id=203816|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef1fd305512.opt.webp?id=203817|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef1fd48fb08.opt.webp?id=203818","https://shopwithabc.com/lb/en/product/baby-girl-sweater-dress-green"
"abc-133461","65101288","Baby Girl 3-Piece Striped Sleeveless Top & Short Set - Tan&Ivory","carter's — Baby Girl 3-Piece Striped Sleeveless Top & Short Set - Tan&Ivory. Available in White.","true","carter's","21","42","USD","kids-clothing-sets","White","9M","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69ef1f7fb1da9.opt.webp?id=203813","https://abc.heyacdn.com/abc.com.lb/public/data/products/69ef1f7fb1da9.opt.webp?id=203813|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef1f858df2f.opt.webp?id=203814","https://shopwithabc.com/lb/en/product/baby-girl-3-piece-striped-sleeveless-top-short-set-tanivory"
"abc-133441","65101268","Baby Boy 2-Piece Safari Short-Sleeve Bodysuit & Short Set - Brown&White","carter's — Baby Boy 2-Piece Safari Short-Sleeve Bodysuit & Short Set - Brown&White. Available in Brown.","true","carter's","14.5","29","USD","kids-clothing-sets","Brown","3M","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69ef1d68784ac.opt.webp?id=203802","https://abc.heyacdn.com/abc.com.lb/public/data/products/69ef1d68784ac.opt.webp?id=203802|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef1d810dc7c.opt.webp?id=203803|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef1d82956c5.opt.webp?id=203804","https://shopwithabc.com/lb/en/product/baby-boy-2-piece-safari-short-sleeve-bodysuit-short-set-brownwhite"
"abc-133423","65101250","Baby Girl 2-Piece Floral Sleeveless Bodysuit & Short Set - Pink","carter's — Baby Girl 2-Piece Floral Sleeveless Bodysuit & Short Set - Pink. Available in Pink.","true","carter's","14.5","29","USD","kids-clothing-sets","Pink","3M|9M","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69ef1bfce7f31.opt.webp?id=203793","https://abc.heyacdn.com/abc.com.lb/public/data/products/69ef1bfce7f31.opt.webp?id=203793|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69ef1c057b528.opt.webp?id=203794","https://shopwithabc.com/lb/en/product/baby-girl-2-piece-floral-sleeveless-bodysuit-short-set-pink"
"abc-132847","65087990","Kids Terry Jumpsuit With Printed Trim","-","false","meia pata","59.4","99","USD","kids-clothing-jumpsuits-and-rompers","Pears|Strawberry","6-8|8-10|4-6","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69fafe3b533e7.opt.webp?id=206357","https://abc.heyacdn.com/abc.com.lb/public/data/products/69fafe3b533e7.opt.webp?id=206357","https://shopwithabc.com/lb/en/product/kids-terry-jumpsuit-with-printed-trim"
"abc-132780","65087907","Kids Printed One Piece Swimsuit with Tie Straps","-","false","meia pata","32.4","54","USD","kids-clothing-swimwear","Flamingo|Sea Shell","6M","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69fafa45baa97.opt.webp?id=206331","https://abc.heyacdn.com/abc.com.lb/public/data/products/69fafa45baa97.opt.webp?id=206331","https://shopwithabc.com/lb/en/product/kids-printed-one-piece-swimsuit-with-tie-straps"
"abc-132771","65087898","Kids  Girls Striped Ice Cream Print Swimsuit With Yellow Ruffle Trim","-","false","meia pata","38.4","64","USD","kids-clothing-swimwear","Ice Cream","6M","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69faf279e45af.opt.webp?id=206295","https://abc.heyacdn.com/abc.com.lb/public/data/products/69faf279e45af.opt.webp?id=206295|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69faf2c45c6c9.opt.webp?id=206305|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69faf2e265ce4.webp?id=206307|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69faf2db1a2ce.webp?id=206306","https://shopwithabc.com/lb/en/product/kids-girls-striped-ice-cream-print-swimsuit-with-yellow-ruffle-trim"
"abc-132754","65087881","Kids Girls Milkshake Strawberry One Piece Swimsuit","-","false","meia pata","38.4","64","USD","kids-clothing-swimwear","Carousel|Pears|Strawberry","6M|4-6|8-10","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69faede8b60eb.opt.webp?id=206279","https://abc.heyacdn.com/abc.com.lb/public/data/products/69faede8b60eb.opt.webp?id=206279|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69faedfe8d18c.opt.webp?id=206280|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69faee099eada.opt.webp?id=206281","https://shopwithabc.com/lb/en/product/kids-girls-milkshake-strawberry-one-piece-swimsuit"
"abc-132731","65087858","Kids Pink Bow Saona and Heart Print Ruffle One Piece Swimsuit","This charming one-piece swimsuit features a crisp white base adorned with delicate pink bows and heart motifs throughout. Pink trim frames the neckline and armholes, while a coordinating bow accent at the back adds a playful finishing touch. Designed for little ones aged 6 months to 6 years, this style combines comfort with cheerful details that make getting ready for the pool or beach a delight. Perfect for sun-safe swimming and water play.","false","meia pata","50.4","84","USD","kids-clothing-swimwear","Milkshake","6M|6-8","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69faec83c62b5.opt.webp?id=206277","https://abc.heyacdn.com/abc.com.lb/public/data/products/69faec83c62b5.opt.webp?id=206277|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69faec905ea28.opt.webp?id=206278","https://shopwithabc.com/lb/en/product/kids-pink-bow-saona-and-heart-print-ruffle-one-piece-swimsuit"
"abc-132701","65087828","Kids Girls Cayo Coco Seashells One Piece Swimsuit","Meia Pata's charming seashell-patterned swimsuit combines playful design with practical comfort for young swimmers. Featuring delicate blue stripes throughout, a rouched collar for a flattering fit, and a decorative blue bow detail at the back, this one-piece offers both style and functionality. Perfect for beach days, pool time, or water play, the thoughtful construction ensures durability whilst maintaining that essential touch of childhood whimsy","false","meia pata","47.4","79","USD","kids-clothing-swimwear","Sea Shell","6M","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69e76fbdafc9d.opt.webp?id=202958","https://abc.heyacdn.com/abc.com.lb/public/data/products/69e76fbdafc9d.opt.webp?id=202958|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69e76fc57948b.opt.webp?id=202959","https://shopwithabc.com/lb/en/product/kids-girls-cayo-coco-seashells-one-piece-swimsuit"
"abc-128649","65055413","Kids Girls Monogram Embroidered Sweatshorts","The Calvin Klein CK LOGO KNIT SHORTS are a comfortable and stylish piece of clothing that will refresh your wardrobe. Made of high-quality fabric, these shorts offer comfort and freedom of movement all day long.

Designed by the famous fashion house Calvin Klein
Modern design with brand logo
Regular fit for a comfortable fit
Composition: 100% Cotton
The CK LOGO KNIT SHORTS are ideal for casual looks and can be easily combined with t-shirts and sneakers. They are a modern choice for those who love sports style with high quality and aesthetics.","false","Calvin Klein Jeans","39.5","79","USD","kids-clothing-skirts-and-shorts","Pcy Jadeite","6|4","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69dce7e00dc11.opt.webp?id=201181","https://abc.heyacdn.com/abc.com.lb/public/data/products/69dce7e00dc11.opt.webp?id=201181|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69dce7e66cd8b.opt.webp?id=201182|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69dce7e7df139.opt.webp?id=201183|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69dce7e94945c.opt.webp?id=201184","https://shopwithabc.com/lb/en/product/kids-girls-monogram-embroidered-sweatshorts"
"abc-128628","65055483","Kids Girls High Rise Patch Pocket Denim Shorts","Cool Calvin Klein shorts in light blue, stonewashed denim in a solid-colored woven quality. The Calvin Klein shorts are a short model and the trouser legs have nice folds. The shorts have an adjustable elastic cuff at the waist and they close with a silver-colored button and zipper. Both front and back have large, square pockets.","false","Calvin Klein Jeans","47","94","USD","kids-clothing-skirts-and-shorts","1a4 Dante Wash","4","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69dce3a86a12b.opt.webp?id=201168","https://abc.heyacdn.com/abc.com.lb/public/data/products/69dce3a86a12b.opt.webp?id=201168|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69dce3b46e81f.opt.webp?id=201169|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69dce3b6ecc4f.opt.webp?id=201170|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69dce3b90b9e0.opt.webp?id=201171|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69dce3bb2f5b0.opt.webp?id=201172","https://shopwithabc.com/lb/en/product/kids-girls-high-rise-patch-pocket-denim-shorts"
"abc-128620","65055468","Kids Girls High Rise Light Wash Denim Mini Skirt","Calvin Klein Jeans — Kids Girls High Rise Light Wash Denim Mini Skirt. Available in 1aa Bleachout.","true","Calvin Klein Jeans","49.5","99","USD","kids-clothing-skirts-and-shorts","1aa Bleachout","16|4","true","https://abc.heyacdn.com/abc.com.lb/public/data/products/69dce3552c428.opt.webp?id=201164","https://abc.heyacdn.com/abc.com.lb/public/data/products/69dce3552c428.opt.webp?id=201164|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69dce364e0a3d.opt.webp?id=201165|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69dce3670dc3b.opt.webp?id=201166|https://abc.heyacdn.com/abc.com.lb/public/data/products_gallery/69dce36a6ee12.opt.webp?id=201167","https://shopwithabc.com/lb/en/product/kids-girls-high-rise-light-wash-denim-mini-skirt"
